"source_repository","source_path","disposition","logical_path","canonical_path","sha256"
"OT-detection-program","02-detection/queries/sentinel/OTD-0084__ot-dmz-asset-external-dns-or-ntp-resolution-attempt.kql","included","02-detection/queries/sentinel/OTD-0084__ot-dmz-asset-external-dns-or-ntp-resolution-attempt.kql","02-detection/queries/sentinel/OTD-0084__ot-dmz-asset-external-dns-or-ntp-resolution-attempt.kql","e10942e4c939d592e8a291e9b516b6d28ba698f54abf82ee4dd36cffc2b6d5a4"
"OT-detection-program","02-detection/queries/sentinel/OTD-0085__web-or-email-content-landing-on-ot-dmz-jump-host.kql","included","02-detection/queries/sentinel/OTD-0085__web-or-email-content-landing-on-ot-dmz-jump-host.kql","02-detection/queries/sentinel/OTD-0085__web-or-email-content-landing-on-ot-dmz-jump-host.kql","a1b08a58980a4cbd75bd038215c332c833f82b4c17c661f92db85cb1c0896b28"
"OT-detection-program","02-detection/queries/sentinel/OTD-0086__remote-access-session-into-l3-without-approved-change-window.kql","included","02-detection/queries/sentinel/OTD-0086__remote-access-session-into-l3-without-approved-change-window.kql","02-detection/queries/sentinel/OTD-0086__remote-access-session-into-l3-without-approved-change-window.kql","aa8c62284f18092b8d5ebb931d89ae5eddf797ae7098616807c3504710581e37"
"OT-detection-program","02-detection/queries/sentinel/OTD-0087__shared-or-service-account-used-from-unusual-dmz-source.kql","included","02-detection/queries/sentinel/OTD-0087__shared-or-service-account-used-from-unusual-dmz-source.kql","02-detection/queries/sentinel/OTD-0087__shared-or-service-account-used-from-unusual-dmz-source.kql","b7cd74a6d1d8dc2f4257579c07154259c1fd3de17c9c083cfece1bd2db64f240"
"OT-detection-program","02-detection/queries/sentinel/OTD-0088__file-transfer-from-dmz-to-l3-with-executable-or-engineering.kql","included","02-detection/queries/sentinel/OTD-0088__file-transfer-from-dmz-to-l3-with-executable-or-engineering.kql","02-detection/queries/sentinel/OTD-0088__file-transfer-from-dmz-to-l3-with-executable-or-engineering.kql","c15d14227808246b76aea5a926a2fe81d1ca39595727d5d33a95c56a4102f147"
"OT-detection-program","02-detection/queries/sentinel/OTD-0089__vendor-remote-access-session-duration-or-scope-anomaly.kql","included","02-detection/queries/sentinel/OTD-0089__vendor-remote-access-session-duration-or-scope-anomaly.kql","02-detection/queries/sentinel/OTD-0089__vendor-remote-access-session-duration-or-scope-anomaly.kql","e227ef787e82c8bafe6618912cc2ab8e064b6840d0caa13f21d66e6b15e55aea"
"OT-detection-program","02-detection/queries/sentinel/OTD-0090__unscheduled-hmi-project-or-configuration-deployment.kql","included","02-detection/queries/sentinel/OTD-0090__unscheduled-hmi-project-or-configuration-deployment.kql","02-detection/queries/sentinel/OTD-0090__unscheduled-hmi-project-or-configuration-deployment.kql","08b2b53f97d91d936a596fc1a60fd549cd55ab3862806a1fcff31f2231f48d54"
"OT-detection-program","02-detection/queries/sentinel/OTD-0091__new-or-modified-scheduled-task-on-hmi-or-scada-server.kql","included","02-detection/queries/sentinel/OTD-0091__new-or-modified-scheduled-task-on-hmi-or-scada-server.kql","02-detection/queries/sentinel/OTD-0091__new-or-modified-scheduled-task-on-hmi-or-scada-server.kql","305c52210b9a906a34d9aee19e00fcf70e859faba8be2780c7c305a94b6fa50c"
"OT-detection-program","02-detection/queries/sentinel/OTD-0092__engineering-software-launched-by-non-engineering-account.kql","included","02-detection/queries/sentinel/OTD-0092__engineering-software-launched-by-non-engineering-account.kql","02-detection/queries/sentinel/OTD-0092__engineering-software-launched-by-non-engineering-account.kql","2293a9892ec8c18aba29adccf589a198ebfba0b0c5597acb276a906a18b48471"
"OT-detection-program","02-detection/queries/sentinel/OTD-0093__abnormal-authentication-pattern-on-scada-or-hmi-server.kql","included","02-detection/queries/sentinel/OTD-0093__abnormal-authentication-pattern-on-scada-or-hmi-server.kql","02-detection/queries/sentinel/OTD-0093__abnormal-authentication-pattern-on-scada-or-hmi-server.kql","f04f9c42c2df8e52e109e8c865f5a7be845eebce4114b1567c90e4aa31ff77b5"
"OT-detection-program","02-detection/queries/sentinel/OTD-0094__unexpected-outbound-connection-from-l2-hmi-toward-dmz-or-it.kql","included","02-detection/queries/sentinel/OTD-0094__unexpected-outbound-connection-from-l2-hmi-toward-dmz-or-it.kql","02-detection/queries/sentinel/OTD-0094__unexpected-outbound-connection-from-l2-hmi-toward-dmz-or-it.kql","6d7b07c415d0afa9f469183c7c86cd4f43871af72d5e953b21c29aae52fbb3f3"
"OT-detection-program","02-detection/queries/sentinel/OTD-0095__control-command-from-hmi-outside-documented-hmi-to-plc-pairi.kql","included","02-detection/queries/sentinel/OTD-0095__control-command-from-hmi-outside-documented-hmi-to-plc-pairi.kql","02-detection/queries/sentinel/OTD-0095__control-command-from-hmi-outside-documented-hmi-to-plc-pairi.kql","176243b7b5a44470cd3120289186af3611c80c505cfecbd525abb8d77a41d1d5"
"OT-detection-program","02-detection/queries/sentinel/OTD-0096__engineering-protocol-session-opened-by-hmi-account.kql","included","02-detection/queries/sentinel/OTD-0096__engineering-protocol-session-opened-by-hmi-account.kql","02-detection/queries/sentinel/OTD-0096__engineering-protocol-session-opened-by-hmi-account.kql","6967464055b5f6b7022bff4b7ef0f973564bcf58aa3eceae5b7d4bb843c82a92"
"OT-detection-program","02-detection/queries/sentinel/OTD-0097__setpoint-change-exceeding-safe-delta-threshold.kql","included","02-detection/queries/sentinel/OTD-0097__setpoint-change-exceeding-safe-delta-threshold.kql","02-detection/queries/sentinel/OTD-0097__setpoint-change-exceeding-safe-delta-threshold.kql","e6a772396295ec5c622869efde5aae33cb727b80fbc9cb49ac2c435662d7ab1d"
"OT-detection-program","02-detection/queries/sentinel/OTD-0098__redundant-sensor-correlation-divergence.kql","included","02-detection/queries/sentinel/OTD-0098__redundant-sensor-correlation-divergence.kql","02-detection/queries/sentinel/OTD-0098__redundant-sensor-correlation-divergence.kql","077ff916a45856f1abcc1000147eaa767158264f2cd097be3f36b343926ec5fd"
"OT-detection-program","02-detection/queries/sentinel/OTD-0099__zone-enforcement-firewall-rule-hit-count-anomaly.kql","included","02-detection/queries/sentinel/OTD-0099__zone-enforcement-firewall-rule-hit-count-anomaly.kql","02-detection/queries/sentinel/OTD-0099__zone-enforcement-firewall-rule-hit-count-anomaly.kql","ab2c29bee929fd1000c6ca8e982855142be0ebbca6395c0da228f9fe4e5a7dce"
"OT-detection-program","02-detection/queries/sentinel/OTD-0100__removable-media-event-on-dmz-or-l3-asset.kql","included","02-detection/queries/sentinel/OTD-0100__removable-media-event-on-dmz-or-l3-asset.kql","02-detection/queries/sentinel/OTD-0100__removable-media-event-on-dmz-or-l3-asset.kql","31f2e898c810fc016ced4daa028f78a29443ba422c67b206d84e48510c0cf24a"
"OT-detection-program","02-detection/queries/sentinel/OTD-0101__east-west-traffic-between-l1-controllers-across-process-cell.kql","included","02-detection/queries/sentinel/OTD-0101__east-west-traffic-between-l1-controllers-across-process-cell.kql","02-detection/queries/sentinel/OTD-0101__east-west-traffic-between-l1-controllers-across-process-cell.kql","49b261776e8a23f1dd40f13a6d781a9ada58183784b3dd7f15164dc059b71396"
"OT-detection-program","02-detection/queries/sentinel/OTD-0102__ntp-or-time-desynchronization-anomaly-across-it-ot-path.kql","included","02-detection/queries/sentinel/OTD-0102__ntp-or-time-desynchronization-anomaly-across-it-ot-path.kql","02-detection/queries/sentinel/OTD-0102__ntp-or-time-desynchronization-anomaly-across-it-ot-path.kql","367ed89e3f74df7f6cf4196311907930f424bccd584a6a25b5596301f52a3fe5"
"OT-detection-program","02-detection/queries/sentinel/OTD-0103__iec-104-mass-coordinated-breaker-open-command-burst.kql","included","02-detection/queries/sentinel/OTD-0103__iec-104-mass-coordinated-breaker-open-command-burst.kql","02-detection/queries/sentinel/OTD-0103__iec-104-mass-coordinated-breaker-open-command-burst.kql","617ce0ba1ddb8573cad8dc7bf687d439dc5d87d78c71c086715317a253617aa2"
"OT-detection-program","02-detection/queries/sentinel/OTD-0104__modbus-holding-register-manipulation-at-abnormal-cadence.kql","included","02-detection/queries/sentinel/OTD-0104__modbus-holding-register-manipulation-at-abnormal-cadence.kql","02-detection/queries/sentinel/OTD-0104__modbus-holding-register-manipulation-at-abnormal-cadence.kql","980297d657aef482f2b9bba7d66c72c9fb8c9865e38de65dfea55f39a32ecf8e"
"OT-detection-program","02-detection/queries/sentinel/OTD-0105__mass-disk-wiping-utility-execution-across-multiple-hosts.kql","included","02-detection/queries/sentinel/OTD-0105__mass-disk-wiping-utility-execution-across-multiple-hosts.kql","02-detection/queries/sentinel/OTD-0105__mass-disk-wiping-utility-execution-across-multiple-hosts.kql","520594447b529f1104c615187af4391f2d3fa4728a2e8cf3be805ce4f8d11cde"
"OT-detection-program","02-detection/queries/sentinel/OTD-0106__iec-61850-goose-unauthorized-publisher-or-spoofed-message.kql","included","02-detection/queries/sentinel/OTD-0106__iec-61850-goose-unauthorized-publisher-or-spoofed-message.kql","02-detection/queries/sentinel/OTD-0106__iec-61850-goose-unauthorized-publisher-or-spoofed-message.kql","f22cecb765239dcd1faf4d0794c21966eb931d753d7310052ec45cef474fe8e9"
"OT-detection-program","02-detection/queries/sentinel/OTD-0107__mass-lateral-deployment-tooling-preceding-suspected-wiper-ac.kql","included","02-detection/queries/sentinel/OTD-0107__mass-lateral-deployment-tooling-preceding-suspected-wiper-ac.kql","02-detection/queries/sentinel/OTD-0107__mass-lateral-deployment-tooling-preceding-suspected-wiper-ac.kql","5932a876b9b9b0d7179b3596cae1268adf9ff0213395ab05abd44e083e92984d"
"OT-detection-program","02-detection/queries/sentinel/OTD-0108__dns-tunneling-beacon-from-ot-dmz-or-engineering-host.kql","included","02-detection/queries/sentinel/OTD-0108__dns-tunneling-beacon-from-ot-dmz-or-engineering-host.kql","02-detection/queries/sentinel/OTD-0108__dns-tunneling-beacon-from-ot-dmz-or-engineering-host.kql","49af062da5a712ad5cbbd702046862c3c65efda746f8732b20e8497fa813d1b4"
"OT-detection-program","02-detection/queries/sentinel/OTD-0109__web-shell-activity-on-internet-facing-ot-adjacent-server.kql","included","02-detection/queries/sentinel/OTD-0109__web-shell-activity-on-internet-facing-ot-adjacent-server.kql","02-detection/queries/sentinel/OTD-0109__web-shell-activity-on-internet-facing-ot-adjacent-server.kql","0fdd6e494399d6b7c6e876f2667220b8b62a710349d7638a8a621dbc69175e64"
"OT-detection-program","02-detection/queries/sentinel/OTD-0110__credential-harvesting-tool-execution-on-engineering-or-scada.kql","included","02-detection/queries/sentinel/OTD-0110__credential-harvesting-tool-execution-on-engineering-or-scada.kql","02-detection/queries/sentinel/OTD-0110__credential-harvesting-tool-execution-on-engineering-or-scada.kql","6f8bd8f73c68ca1cd41e4fa595a0cdc458c0aaa8fccd110a3ab5ca1055c0b78e"
"OT-detection-program","02-detection/queries/sentinel/OTD-0111__low-and-slow-https-beaconing-indicative-of-oilrig-class-back.kql","included","02-detection/queries/sentinel/OTD-0111__low-and-slow-https-beaconing-indicative-of-oilrig-class-back.kql","02-detection/queries/sentinel/OTD-0111__low-and-slow-https-beaconing-indicative-of-oilrig-class-back.kql","4d962053be50fc32561a643f085e01c0035a384f81f9e251343bb7ce02391b10"
"OT-detection-program","02-detection/queries/sentinel/OTD-0112__shamoon-style-mbr-wiper-execution.kql","included","02-detection/queries/sentinel/OTD-0112__shamoon-style-mbr-wiper-execution.kql","02-detection/queries/sentinel/OTD-0112__shamoon-style-mbr-wiper-execution.kql","f27c95ec9a8e9e77da0fcd9ee1439f7f8a0dba805500b2e946b7d2d1d7f31e3c"
"OT-detection-program","02-detection/queries/sentinel/OTD-0113__password-spray-against-ot-remote-access-portal.kql","included","02-detection/queries/sentinel/OTD-0113__password-spray-against-ot-remote-access-portal.kql","02-detection/queries/sentinel/OTD-0113__password-spray-against-ot-remote-access-portal.kql","de31289243a01d1541ac41dff4d9b4a4dce3236a9c653a773eaf5c3a59a94672"
"OT-detection-program","02-detection/queries/sentinel/OTD-0114__mass-malware-spreader-tool-execution-across-multiple-hosts.kql","included","02-detection/queries/sentinel/OTD-0114__mass-malware-spreader-tool-execution-across-multiple-hosts.kql","02-detection/queries/sentinel/OTD-0114__mass-malware-spreader-tool-execution-across-multiple-hosts.kql","55f39be1d0f4a6b1c3ea341c455562a92ffb87abbaba5cd804bcf9c2dc8a4466"
"OT-detection-program","02-detection/queries/sentinel/OTD-0115__opc-ua-server-enumeration-followed-by-node-value-tampering.kql","included","02-detection/queries/sentinel/OTD-0115__opc-ua-server-enumeration-followed-by-node-value-tampering.kql","02-detection/queries/sentinel/OTD-0115__opc-ua-server-enumeration-followed-by-node-value-tampering.kql","12e7343265cfa0c5e04b0bcf0329b308da380c1c3ee85081561cc53c8436bcf0"
"OT-detection-program","02-detection/queries/sentinel/OTD-0116__codesys-protocol-command-to-schneider-controller-from-non-en.kql","included","02-detection/queries/sentinel/OTD-0116__codesys-protocol-command-to-schneider-controller-from-non-en.kql","02-detection/queries/sentinel/OTD-0116__codesys-protocol-command-to-schneider-controller-from-non-en.kql","45dd7de28eeceda1f7c3ce50c7fc9d3b8e33aca617ab5603120c98975ed13eb3"
"OT-detection-program","02-detection/queries/sentinel/OTD-0117__omron-fins-http-backdoor-command-execution.kql","included","02-detection/queries/sentinel/OTD-0117__omron-fins-http-backdoor-command-execution.kql","02-detection/queries/sentinel/OTD-0117__omron-fins-http-backdoor-command-execution.kql","50b26c6e2813f436446585fa0ab9e6e87933ad1a581420f35dc3301307c1b20a"
"OT-detection-program","02-detection/queries/sentinel/OTD-0118__asrock-rgb-driver-exploitation-attempt-cve-2020-15368.kql","included","02-detection/queries/sentinel/OTD-0118__asrock-rgb-driver-exploitation-attempt-cve-2020-15368.kql","02-detection/queries/sentinel/OTD-0118__asrock-rgb-driver-exploitation-attempt-cve-2020-15368.kql","8a0c5b9ca44348ac0e7ab707fab533cd9d3fa299295978177b2d48e4dc42d576"
"OT-detection-program","02-detection/queries/sentinel/OTD-0119__triconex-safety-controller-engineering-session-from-unauthor.kql","included","02-detection/queries/sentinel/OTD-0119__triconex-safety-controller-engineering-session-from-unauthor.kql","02-detection/queries/sentinel/OTD-0119__triconex-safety-controller-engineering-session-from-unauthor.kql","d2ae85bdf6ac2053810fe223422a5952fe9f650d908601bd6a866a15f5dd1d8c"
"OT-detection-program","02-detection/queries/sentinel/OTD-0120__safety-controller-key-switch-or-mode-change-outside-proof-te.kql","included","02-detection/queries/sentinel/OTD-0120__safety-controller-key-switch-or-mode-change-outside-proof-te.kql","02-detection/queries/sentinel/OTD-0120__safety-controller-key-switch-or-mode-change-outside-proof-te.kql","f8dd019b9456c8b7fd776f3ae57d473c8e2ba81375fe17737639972f2c0d0a61"
"OT-detection-program","02-detection/queries/sentinel/OTD-0121__engineering-workstation-reflective-memory-only-process-injec.kql","included","02-detection/queries/sentinel/OTD-0121__engineering-workstation-reflective-memory-only-process-injec.kql","02-detection/queries/sentinel/OTD-0121__engineering-workstation-reflective-memory-only-process-injec.kql","f6157ce60b3261766698e4a554433cb6854985e6074163b2dc94dfe7380ab694"
"OT-detection-program","02-detection/queries/sentinel/OTD-0122__mass-file-encryption-or-rename-activity-on-ot-historian-or-e.kql","included","02-detection/queries/sentinel/OTD-0122__mass-file-encryption-or-rename-activity-on-ot-historian-or-e.kql","02-detection/queries/sentinel/OTD-0122__mass-file-encryption-or-rename-activity-on-ot-historian-or-e.kql","fb82061dac87fdb6e404f831f7053b786efd84470959c121b74198c5747587ff"
"OT-detection-program","02-detection/queries/sentinel/OTD-0123__unitronics-vision-plc-default-port-access-bauxite-pattern.kql","included","02-detection/queries/sentinel/OTD-0123__unitronics-vision-plc-default-port-access-bauxite-pattern.kql","02-detection/queries/sentinel/OTD-0123__unitronics-vision-plc-default-port-access-bauxite-pattern.kql","10c280cce1f5102fc8cb3205e15ae6b4c3804c6bbb01d71350b7d4f2653b1b1e"
"OT-detection-program","02-detection/queries/sentinel/OTD-0124__hmi-display-screen-defacement-or-unauthorized-image-text-ove.kql","included","02-detection/queries/sentinel/OTD-0124__hmi-display-screen-defacement-or-unauthorized-image-text-ove.kql","02-detection/queries/sentinel/OTD-0124__hmi-display-screen-defacement-or-unauthorized-image-text-ove.kql","a664acd93bd02eb10fe10bfd2dd3177b9d208e69160a75eac03a20c03fab9982"
"OT-detection-program","02-detection/queries/sentinel/OTD-0125__post-unitronics-compromise-lateral-movement-via-smb-rdp-from.kql","included","02-detection/queries/sentinel/OTD-0125__post-unitronics-compromise-lateral-movement-via-smb-rdp-from.kql","02-detection/queries/sentinel/OTD-0125__post-unitronics-compromise-lateral-movement-via-smb-rdp-from.kql","7a54baa5bb303fefa403b9b262fa32308c302ea985ffb4101113e92652dc5f26"
"OT-detection-program","02-detection/queries/sentinel/OTD-0126__remote-management-tool-installation-on-ot-adjacent-host-mudd.kql","included","02-detection/queries/sentinel/OTD-0126__remote-management-tool-installation-on-ot-adjacent-host-mudd.kql","02-detection/queries/sentinel/OTD-0126__remote-management-tool-installation-on-ot-adjacent-host-mudd.kql","74a7a6af8ac94dadaacec867af3a6e2cb04a24658ba14054f811727d277fc682"
"OT-detection-program","02-detection/queries/sentinel/OTD-0127__bulk-exfiltration-of-ot-documentation-and-network-diagrams-m.kql","included","02-detection/queries/sentinel/OTD-0127__bulk-exfiltration-of-ot-documentation-and-network-diagrams-m.kql","02-detection/queries/sentinel/OTD-0127__bulk-exfiltration-of-ot-documentation-and-network-diagrams-m.kql","775fdfe992fccbcb7587a856f3ba4ec597de45830e834036d272ae7089677648"
"OT-detection-program","02-detection/queries/sentinel/OTD-0128__ransomware-precursor-lateral-movement-targeting-historian-or.kql","included","02-detection/queries/sentinel/OTD-0128__ransomware-precursor-lateral-movement-targeting-historian-or.kql","02-detection/queries/sentinel/OTD-0128__ransomware-precursor-lateral-movement-targeting-historian-or.kql","38219a80177af0539152e37db91e0852a77c66edacecb80b00fb5c897d7056ed"
"OT-detection-program","02-detection/queries/sentinel/OTD-0129__mass-file-transfer-appliance-exploitation-preceding-ot-docum.kql","included","02-detection/queries/sentinel/OTD-0129__mass-file-transfer-appliance-exploitation-preceding-ot-docum.kql","02-detection/queries/sentinel/OTD-0129__mass-file-transfer-appliance-exploitation-preceding-ot-docum.kql","cb0756eb37eb42713dc05d95b7d1cb71008d42dd1fca633a1d0341dd9049d5df"
"OT-detection-program","02-detection/queries/sentinel/OTD-0130__sensor-gateway-mass-filesystem-wipe-or-rs485-mbus-disruption.kql","included","02-detection/queries/sentinel/OTD-0130__sensor-gateway-mass-filesystem-wipe-or-rs485-mbus-disruption.kql","02-detection/queries/sentinel/OTD-0130__sensor-gateway-mass-filesystem-wipe-or-rs485-mbus-disruption.kql","66d888fe189907e3c8907360bf10ec97381b16d11dfa63a89fb5827e4b5752f1"
"OT-detection-program","02-detection/queries/sentinel/OTD-0131__coordinated-multi-site-scada-command-triggering-mass-manual.kql","included","02-detection/queries/sentinel/OTD-0131__coordinated-multi-site-scada-command-triggering-mass-manual.kql","02-detection/queries/sentinel/OTD-0131__coordinated-multi-site-scada-command-triggering-mass-manual.kql","a0733dd14540afdbbabfbaa5c9b17fd6e199ee65cb4747ed2260d885f4fa77ba"
"OT-detection-program","02-detection/queries/sentinel/OTD-0132__password-spray-against-cloud-identity-tenant-serving-ot-adja.kql","included","02-detection/queries/sentinel/OTD-0132__password-spray-against-cloud-identity-tenant-serving-ot-adja.kql","02-detection/queries/sentinel/OTD-0132__password-spray-against-cloud-identity-tenant-serving-ot-adja.kql","1af6e72d162d49e5f7b5b88ac512d44533ccaafe208af317682abcddfb1dd10d"
"OT-detection-program","02-detection/queries/sentinel/OTD-0133__security-event-log-cleared-on-ot-network-system.kql","included","02-detection/queries/sentinel/OTD-0133__security-event-log-cleared-on-ot-network-system.kql","02-detection/queries/sentinel/OTD-0133__security-event-log-cleared-on-ot-network-system.kql","c499f49b10efd7071610a9c66d730a7b235d00c9aa2ef8deac574bc30c4c210d"
"OT-detection-program","02-detection/queries/sentinel/OTD-0134__plc-configuration-drift-from-verified-offline-backup.kql","included","02-detection/queries/sentinel/OTD-0134__plc-configuration-drift-from-verified-offline-backup.kql","02-detection/queries/sentinel/OTD-0134__plc-configuration-drift-from-verified-offline-backup.kql","45ba05ebbd732c5b20915f4f6c84b9e5013a4978785822f312b6f161489f50b0"
"OT-detection-program","02-detection/queries/sentinel/OTD-0135__historian-query-pattern-anomaly-from-it-network-host.kql","included","02-detection/queries/sentinel/OTD-0135__historian-query-pattern-anomaly-from-it-network-host.kql","02-detection/queries/sentinel/OTD-0135__historian-query-pattern-anomaly-from-it-network-host.kql","36c34e639360e7243a9a07e3474dfb9ddb76f46e6e6282a20a79570088f79082"
"OT-detection-program","02-detection/queries/sentinel/OTD-0136__engineering-workstation-outbound-connection-to-infrastructur.kql","included","02-detection/queries/sentinel/OTD-0136__engineering-workstation-outbound-connection-to-infrastructur.kql","02-detection/queries/sentinel/OTD-0136__engineering-workstation-outbound-connection-to-infrastructur.kql","4744e35d4417908c55256151d3cffa61ffc3698f780d50aa78419fea69c2cd03"
"OT-detection-program","02-detection/queries/sentinel/OTD-0137__vendor-vpn-authentication-outside-approved-window-or-geograp.kql","included","02-detection/queries/sentinel/OTD-0137__vendor-vpn-authentication-outside-approved-window-or-geograp.kql","02-detection/queries/sentinel/OTD-0137__vendor-vpn-authentication-outside-approved-window-or-geograp.kql","d1e81e33adc5b97c911daabbe242741e97dd1332a1188f7f630ed3ff768c04b5"
"OT-detection-program","02-detection/queries/sentinel/OTD-0138__dormant-vendor-account-first-use-after-extended-inactivity.kql","included","02-detection/queries/sentinel/OTD-0138__dormant-vendor-account-first-use-after-extended-inactivity.kql","02-detection/queries/sentinel/OTD-0138__dormant-vendor-account-first-use-after-extended-inactivity.kql","08cf7c3e44b906de0f36242e5205b99fb3ae8c5f2106e0fe83b7927287211c3c"
"OT-detection-program","02-detection/queries/sentinel/OTD-0139__unauthenticated-modbus-dnp3-traffic-through-legacy-serial-to.kql","included","02-detection/queries/sentinel/OTD-0139__unauthenticated-modbus-dnp3-traffic-through-legacy-serial-to.kql","02-detection/queries/sentinel/OTD-0139__unauthenticated-modbus-dnp3-traffic-through-legacy-serial-to.kql","a847ccd5d4f809303f9300565daf0028c480fd5b3b4c0bddd80ba402ee2a5b43"
"OT-detection-program","02-detection/queries/sentinel/OTD-0140__unauthorized-association-to-industrial-wireless-network-wire.kql","included","02-detection/queries/sentinel/OTD-0140__unauthorized-association-to-industrial-wireless-network-wire.kql","02-detection/queries/sentinel/OTD-0140__unauthorized-association-to-industrial-wireless-network-wire.kql","4675421b2a3de9c33b39a6ad9dee4c1102cf16d4de4446431324b3eb1326e04f"
"OT-detection-program","02-detection/queries/sentinel/OTD-0141__ot-cloud-agent-unexpected-outbound-data-pathway.kql","included","02-detection/queries/sentinel/OTD-0141__ot-cloud-agent-unexpected-outbound-data-pathway.kql","02-detection/queries/sentinel/OTD-0141__ot-cloud-agent-unexpected-outbound-data-pathway.kql","db936f4a8f0cde6873caa0286ef2cf41f51d040e5612095128845deca4a90cdf"
"OT-detection-program","02-detection/queries/sentinel/OTD-0142__spearphishing-lure-execution-by-ot-engineering-personnel.kql","included","02-detection/queries/sentinel/OTD-0142__spearphishing-lure-execution-by-ot-engineering-personnel.kql","02-detection/queries/sentinel/OTD-0142__spearphishing-lure-execution-by-ot-engineering-personnel.kql","a95a22a8411226ec858801a657761362915fa00360ef21f1a6c59f8304c2f8b8"
"OT-detection-program","02-detection/queries/sentinel/OTD-0143__command-asdu-from-non-master.kql","included","02-detection/queries/sentinel/OTD-0143__command-asdu-from-non-master.kql","02-detection/queries/sentinel/OTD-0143__command-asdu-from-non-master.kql","3939f98f4e5d4aa35fe7fa8e7d7679cab225a3dfbee8b250dd09a22f105a82d1"
"OT-detection-program","02-detection/queries/sentinel/OTD-0144__setpoint-command.kql","included","02-detection/queries/sentinel/OTD-0144__setpoint-command.kql","02-detection/queries/sentinel/OTD-0144__setpoint-command.kql","4d1848b5144a7d715e5d2eaf0bdd2747f0b101a41e8292d5a4d335761c4ac6c2"
"OT-detection-program","02-detection/queries/sentinel/OTD-0145__interrogation-recon.kql","included","02-detection/queries/sentinel/OTD-0145__interrogation-recon.kql","02-detection/queries/sentinel/OTD-0145__interrogation-recon.kql","77f8bde2dc5c8df0dd70cee2fb6e6a2e98cbac5a155fd4f4f70335bce4f84dbb"
"OT-detection-program","02-detection/queries/sentinel/OTD-0146__clock-sync-reset-abuse.kql","included","02-detection/queries/sentinel/OTD-0146__clock-sync-reset-abuse.kql","02-detection/queries/sentinel/OTD-0146__clock-sync-reset-abuse.kql","b29f7ce3302445c9faa1009fc51be2b456058a918862ec963080f5f02e330d37"
"OT-detection-program","02-detection/queries/sentinel/OTD-0147__mms-control-operate-from-non-master.kql","included","02-detection/queries/sentinel/OTD-0147__mms-control-operate-from-non-master.kql","02-detection/queries/sentinel/OTD-0147__mms-control-operate-from-non-master.kql","5dce2f8dbdfe95e2c96b07171ae63fcab9fd411b84c973cba60469455c5e70ac"
"OT-detection-program","02-detection/queries/sentinel/OTD-0148__mms-write-to-named-variable.kql","included","02-detection/queries/sentinel/OTD-0148__mms-write-to-named-variable.kql","02-detection/queries/sentinel/OTD-0148__mms-write-to-named-variable.kql","6b3244cbb161e57e9638ed9e2171832af3d491ac1e243583a35618e24993b518"
"OT-detection-program","02-detection/queries/sentinel/OTD-0149__goose-stnum-sqnum-anomaly.kql","included","02-detection/queries/sentinel/OTD-0149__goose-stnum-sqnum-anomaly.kql","02-detection/queries/sentinel/OTD-0149__goose-stnum-sqnum-anomaly.kql","6553241e642ceb34ec88c651375e0df9f13361aa7e58c071e42869e190edf948"
"OT-detection-program","02-detection/queries/sentinel/OTD-0150__goose-from-unexpected-source.kql","included","02-detection/queries/sentinel/OTD-0150__goose-from-unexpected-source.kql","02-detection/queries/sentinel/OTD-0150__goose-from-unexpected-source.kql","f54a0d976e368d6cf6ed24f247928e93f8da2f61f1ebc8f555a084d3bc866c05"
"OT-detection-program","02-detection/queries/sentinel/OTD-0151__writeproperty-to-command-object.kql","included","02-detection/queries/sentinel/OTD-0151__writeproperty-to-command-object.kql","02-detection/queries/sentinel/OTD-0151__writeproperty-to-command-object.kql","9da11961bc7c7856dc85150411150d44ef21390cf41046236b8c577d26287047"
"OT-detection-program","02-detection/queries/sentinel/OTD-0152__who-is-sweep-recon.kql","included","02-detection/queries/sentinel/OTD-0152__who-is-sweep-recon.kql","02-detection/queries/sentinel/OTD-0152__who-is-sweep-recon.kql","c66b8497c1914ae0d45ed7ccb8cf9d91c1422c21a91cc47caf2f224b7a852924"
"OT-detection-program","02-detection/queries/sentinel/OTD-0153__devicecommunicationcontrol.kql","included","02-detection/queries/sentinel/OTD-0153__devicecommunicationcontrol.kql","02-detection/queries/sentinel/OTD-0153__devicecommunicationcontrol.kql","a13d4ca519148cf8efc626282750c648715b7ad1bca4f348a7dc4c5445a5829b"
"OT-detection-program","02-detection/queries/sentinel/OTD-0154__reinitializedevice.kql","included","02-detection/queries/sentinel/OTD-0154__reinitializedevice.kql","02-detection/queries/sentinel/OTD-0154__reinitializedevice.kql","82b3b8708b439e34545f8be8a1c6107076217e1d632424bd48d3b426dc2085e3"
"OT-detection-program","02-detection/queries/sentinel/OTD-0155__operate-from-non-master.kql","included","02-detection/queries/sentinel/OTD-0155__operate-from-non-master.kql","02-detection/queries/sentinel/OTD-0155__operate-from-non-master.kql","1e602a7ace43d5dd1e160287339ebb158ab24e48bf394db3aea64e64b8c21af6"
"OT-detection-program","02-detection/queries/sentinel/OTD-0156__unsolicited-response-anomaly.kql","included","02-detection/queries/sentinel/OTD-0156__unsolicited-response-anomaly.kql","02-detection/queries/sentinel/OTD-0156__unsolicited-response-anomaly.kql","faadb980c6087d014f6a4c31ad6045f6e100f5e7f9ef973f588806b244d3a4ce"
